Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
2020,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.1822707,104.1822707,407.8114052,407.8114052,649.257204,649.257204,740.5838291,740.5838291,717.30758,717.30758,647.1666276,647.1666276,573.1064757,573.1064757,558.683002,558.683002,449.6129136,449.6129136,267.4900549,267.4900549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.3550435,106.3550435,404.8876763,404.8876763,627.4312507,627.4312507,667.0172408,667.0172408,712.0478537,712.0478537,679.9609509,679.9609509,532.3341521,532.3341521,492.9104879,492.9104879,446.599512,446.599512,241.0024064,241.0024064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.5720056,113.5720056,436.3358634,436.3358634,622.9567019,622.9567019,658.3627711,658.3627711,736.7044308,736.7044308,733.1312561,733.1312561,697.9436521,697.9436521,666.3161954,666.3161954,463.2255465,463.2255465,285.4405843,285.4405843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.69069731,48.69069731,132.0228537,132.0228537,181.1029087,181.1029087,246.1213849,246.1213849,285.0740197,285.0740197,295.7933326,295.7933326,272.1588479,272.1588479,328.6595859,328.6595859,230.3670056,230.3670056,117.3222936,117.3222936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.58916407,82.58916407,363.644897,363.644897,625.8084755,625.8084755,696.1460856,696.1460856,654.6512797,654.6512797,621.2828905,621.2828905,590.7868057,590.7868057,347.0491745,347.0491745,400.5562656,400.5562656,255.4131547,255.4131547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.7289538,137.7289538,457.2638871,457.2638871,638.8412164,638.8412164,658.5922976,658.5922976,690.5178514,690.5178514,700.8467501,700.8467501,686.1825786,686.1825786,614.7837946,614.7837946,523.9039782,523.9039782,266.426192,266.426192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9882295,144.9882295,466.9972813,466.9972813,700.3670169,700.3670169,779.9750699,779.9750699,799.0811333,799.0811333,785.5153274,785.5153274,772.0002671,772.0002671,632.3907778,632.3907778,483.8533017,483.8533017,239.1619565,239.1619565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.74741243,68.74741243,385.3158524,385.3158524,614.4268654,614.4268654,771.3298975,771.3298975,706.2662814,706.2662814,702.0793794,702.0793794,700.4146836,700.4146836,666.7157877,666.7157877,511.6187018,511.6187018,334.505712,334.505712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.5836063,155.5836063,496.1424201,496.1424201,709.4427617,709.4427617,782.62547,782.62547,790.0511014,790.0511014,788.0641491,788.0641491,763.11956,763.11956,707.3948332,707.3948332,581.2114426,581.2114426,340.4391697,340.4391697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.7134338,132.7134338,331.5745549,331.5745549,532.5275829,532.5275829,500.3712974,500.3712974,812.4410485,812.4410485,322.3029217,322.3029217,352.6170641,352.6170641,260.3207421,260.3207421,115.0866796,115.0866796,89.36723502,89.36723502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.623911,168.623911,426.804676,426.804676,593.976002,593.976002,712.9683599,712.9683599,789.9498131,789.9498131,747.9404815,747.9404815,710.2969956,710.2969956,660.9744158,660.9744158,583.5269275,583.5269275,348.466666,348.466666,0.113847456,0.113847456,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.5843662,174.5843662,454.7207739,454.7207739,686.3035673,686.3035673,797.506177,797.506177,817.1266396,817.1266396,809.6733597,809.6733597,786.2791287,786.2791287,735.87616,735.87616,599.6583099,599.6583099,359.8728332,359.8728332,0.163060834,0.163060834,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.17691877,67.17691877,202.5552214,202.5552214,399.1336881,399.1336881,422.8607174,422.8607174,506.4724859,506.4724859,569.816234,569.816234,530.4099986,530.4099986,498.9381091,498.9381091,370.965797,370.965797,295.4328688,295.4328688,0.573746041,0.573746041,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.8447113,167.8447113,483.5838493,483.5838493,690.0533607,690.0533607,777.2222406,777.2222406,769.2718993,769.2718993,717.152056,717.152056,616.1306701,616.1306701,585.9988915,585.9988915,412.790382,412.790382,331.684597,331.684597,0.775177984,0.775177984,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.3036128,164.3036128,413.2460754,413.2460754,506.3922141,506.3922141,548.4543198,548.4543198,593.9697319,593.9697319,659.8318616,659.8318616,611.6733658,611.6733658,521.0150271,521.0150271,424.7942908,424.7942908,241.4161504,241.4161504,0.953374139,0.953374139,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.687269,217.687269,522.7975719,522.7975719,712.9860282,712.9860282,774.3666841,774.3666841,791.0567909,791.0567909,795.3795066,795.3795066,744.6851969,744.6851969,724.300069,724.300069,605.1328918,605.1328918,372.1770947,372.1770947,1.197739898,1.197739898,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.2330932,231.2330932,549.6786694,549.6786694,738.6287242,738.6287242,807.0721585,807.0721585,828.9956698,828.9956698,823.5961526,823.5961526,799.4023693,799.4023693,748.5123762,748.5123762,614.2275865,614.2275865,356.5148851,356.5148851,1.502611952,1.502611952,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2444071,182.2444071,376.0770619,376.0770619,516.6542412,516.6542412,573.6377034,573.6377034,588.9798005,588.9798005,608.5499445,608.5499445,550.9820596,550.9820596,651.6601606,651.6601606,410.3653806,410.3653806,224.4425413,224.4425413,1.916380954,1.916380954,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0931943,201.0931943,496.5461295,496.5461295,679.1604241,679.1604241,774.2535621,774.2535621,761.259547,761.259547,776.6247985,776.6247985,737.1862267,737.1862267,657.0393625,657.0393625,566.6408544,566.6408544,332.6494127,332.6494127,2.011626225,2.011626225,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.460012,176.460012,410.399048,410.399048,494.5326204,494.5326204,550.5773481,550.5773481,605.8453399,605.8453399,635.361288,635.361288,575.9909837,575.9909837,538.2658976,538.2658976,483.5030429,483.5030429,294.5465884,294.5465884,2.307535179,2.307535179,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.4776388,249.4776388,525.7351363,525.7351363,672.4649929,672.4649929,692.3474552,692.3474552,783.8395446,783.8395446,815.5071895,815.5071895,793.15586,793.15586,752.2998412,752.2998412,627.7514833,627.7514833,368.8679532,368.8679532,2.797190747,2.797190747,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.746853,233.746853,520.6759429,520.6759429,548.6345364,548.6345364,638.1619262,638.1619262,618.862363,618.862363,627.3483793,627.3483793,599.0545791,599.0545791,622.8216273,622.8216273,563.5545578,563.5545578,262.2359084,262.2359084,0.02403355,0.02403355,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.5191854,234.5191854,482.8022515,482.8022515,628.2566688,628.2566688,812.9383457,812.9383457,790.8486099,790.8486099,702.6138516,702.6138516,706.4163133,706.4163133,631.6986465,631.6986465,533.3145244,533.3145244,293.8280208,293.8280208,3.270980012,3.270980012,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.635094,220.635094,420.0716454,420.0716454,595.4643622,595.4643622,703.6100317,703.6100317,593.1582935,593.1582935,748.2312899,748.2312899,643.2232025,643.2232025,620.2353054,620.2353054,482.4232228,482.4232228,333.3145009,333.3145009,3.496939921,3.496939921,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.3781466,213.3781466,431.3516991,431.3516991,664.4789431,664.4789431,749.5481653,749.5481653,703.0193527,703.0193527,611.9195683,611.9195683,643.0709342,643.0709342,539.6425755,539.6425755,484.4048994,484.4048994,228.2740583,228.2740583,3.722920637,3.722920637,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8942014,278.8942014,510.6773711,510.6773711,711.4391768,711.4391768,753.4781958,753.4781958,672.3613276,672.3613276,757.0580457,757.0580457,614.821808,614.821808,551.4975504,551.4975504,448.1290242,448.1290242,332.0266609,332.0266609,3.954655881,3.954655881,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.589309,338.589309,638.7283393,638.7283393,785.5659597,785.5659597,831.6499778,831.6499778,840.6274519,840.6274519,836.9262072,836.9262072,831.6677267,831.6677267,782.2325723,782.2325723,666.1159414,666.1159414,352.2776903,352.2776903,4.116592007,4.116592007,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.4877015,255.4877015,501.7110229,501.7110229,608.9104994,608.9104994,693.9422858,693.9422858,677.6274433,677.6274433,564.3838967,564.3838967,546.6119328,546.6119328,487.6211633,487.6211633,402.2303811,402.2303811,252.6969075,252.6969075,4.419571139,4.419571139,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.0729947,223.0729947,488.8594454,488.8594454,570.0269598,570.0269598,623.2623,623.2623,603.3180306,603.3180306,508.6694525,508.6694525,495.1327498,495.1327498,453.3463218,453.3463218,371.8333272,371.8333272,234.4349113,234.4349113,4.566282787,4.566282787,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.1939515,314.1939515,587.1505917,587.1505917,689.0086838,689.0086838,674.328976,674.328976,749.9164974,749.9164974,599.9613186,599.9613186,608.2223555,608.2223555,671.5311735,671.5311735,586.4074874,586.4074874,341.6640016,341.6640016,3.169606126,3.169606126,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0.025822302,0.025822302,343.4412383,343.4412383,598.9013853,598.9013853,763.9004003,763.9004003,785.5074477,785.5074477,801.5755888,801.5755888,799.7461226,799.7461226,762.73881,762.73881,731.5277302,731.5277302,622.2668732,622.2668732,357.7950501,357.7950501,2.764149581,2.764149581,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.3491063,282.3491063,540.2266048,540.2266048,642.0628573,642.0628573,623.2317254,623.2317254,587.6974048,587.6974048,531.7343159,531.7343159,463.3874379,463.3874379,426.7625093,426.7625093,363.0403182,363.0403182,202.9192637,202.9192637,5.88852349,5.88852349,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.5455435,190.5455435,335.0852073,335.0852073,421.5974723,421.5974723,506.3399405,506.3399405,501.1319377,501.1319377,537.240639,537.240639,525.5051751,525.5051751,514.1280986,514.1280986,429.9978477,429.9978477,270.2929945,270.2929945,6.344065971,6.344065971,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0.177591952,0.177591952,348.7781256,348.7781256,663.1821453,663.1821453,803.8703483,803.8703483,831.2903057,831.2903057,846.9290856,846.9290856,845.3552823,845.3552823,829.4054383,829.4054383,774.1464522,774.1464522,666.2809568,666.2809568,349.324113,349.324113,6.446190799,6.446190799,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0.3624135,0.3624135,354.4581431,354.4581431,670.2136249,670.2136249,794.5535686,794.5535686,799.237076,799.237076,844.8096865,844.8096865,730.3832624,730.3832624,823.5824736,823.5824736,778.0195705,778.0195705,640.8147593,640.8147593,396.1128755,396.1128755,7.751355794,7.751355794,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0.526102128,0.526102128,370.6198537,370.6198537,674.9097425,674.9097425,785.6574771,785.6574771,828.2510724,828.2510724,844.0160475,844.0160475,817.1351681,817.1351681,829.836026,829.836026,782.9144217,782.9144217,676.6632386,676.6632386,397.8075832,397.8075832,8.179871418,8.179871418,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0.75580493,0.75580493,253.3705224,253.3705224,462.2716315,462.2716315,547.5182556,547.5182556,564.5236964,564.5236964,565.5489222,565.5489222,529.4007717,529.4007717,535.7433403,535.7433403,431.0339378,431.0339378,298.5629164,298.5629164,186.8465537,186.8465537,1.190770016,1.190770016,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.54888056,80.54888056,159.7352316,159.7352316,185.2879209,185.2879209,210.8385044,210.8385044,264.4119598,264.4119598,405.8809899,405.8809899,559.2733214,559.2733214,463.9770371,463.9770371,362.4371567,362.4371567,200.1438954,200.1438954,4.305209801,4.305209801,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,29,0,0,0,0,0,0,0,0,0,0,0,0,1.362425103,1.362425103,207.1532129,207.1532129,411.1535522,411.1535522,473.4030701,473.4030701,475.9246263,475.9246263,442.6108774,442.6108774,434.5265789,434.5265789,516.4372188,516.4372188,405.6415227,405.6415227,338.1665856,338.1665856,195.7618738,195.7618738,3.02838992,3.02838992,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,30,0,0,0,0,0,0,0,0,0,0,0,0,2.713672956,2.713672956,363.4933322,363.4933322,641.4968289,641.4968289,798.1031478,798.1031478,820.5673016,820.5673016,700.4303731,700.4303731,647.9952745,647.9952745,646.1243452,646.1243452,544.8750098,544.8750098,413.1734022,413.1734022,308.0134272,308.0134272,2.464614302,2.464614302,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,31,0,0,0,0,0,0,0,0,0,0,0,0,2.924133898,2.924133898,258.2845692,258.2845692,407.9621606,407.9621606,567.0919484,567.0919484,590.5029012,590.5029012,643.3954517,643.3954517,504.798942,504.798942,443.0532028,443.0532028,425.0025169,425.0025169,418.6492906,418.6492906,230.0710892,230.0710892,6.338853721,6.338853721,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1.577331338,1.577331338,256.0673247,256.0673247,552.1788824,552.1788824,689.8627484,689.8627484,716.5860825,716.5860825,687.5886274,687.5886274,593.4286603,593.4286603,609.2398458,609.2398458,431.409991,431.409991,436.00574,436.00574,309.5394116,309.5394116,10.18965041,10.18965041,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,2,0,0,0,0,0,0,0,0,0,0,0,0,7.587964769,7.587964769,374.4018221,374.4018221,688.8472806,688.8472806,786.2467068,786.2467068,823.4803374,823.4803374,840.40727,840.40727,644.0778683,644.0778683,653.6490048,653.6490048,589.1238906,589.1238906,414.3225492,414.3225492,289.9247295,289.9247295,6.853893946,6.853893946,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,3,0,0,0,0,0,0,0,0,0,0,0,0,5.697417409,5.697417409,135.8743637,135.8743637,242.4396926,242.4396926,424.3155098,424.3155098,625.1577872,625.1577872,644.4135605,644.4135605,381.0433629,381.0433629,337.7957847,337.7957847,251.6055847,251.6055847,177.3180549,177.3180549,94.26686977,94.26686977,6.211666496,6.211666496,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,4,0,0,0,0,0,0,0,0,0,0,0,0,11.44472233,11.44472233,270.2880205,270.2880205,538.4919326,538.4919326,640.2854302,640.2854302,564.3685092,564.3685092,556.0061883,556.0061883,537.3495974,537.3495974,523.3155266,523.3155266,580.1646803,580.1646803,526.3958451,526.3958451,317.7527924,317.7527924,24.12357371,24.12357371,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,5,0,0,0,0,0,0,0,0,0,0,0,0,14.10026698,14.10026698,342.530909,342.530909,628.4847752,628.4847752,707.5479867,707.5479867,729.3148312,729.3148312,792.2395274,792.2395274,726.2854777,726.2854777,818.7211129,818.7211129,749.9207886,749.9207886,694.3958519,694.3958519,432.8843945,432.8843945,30.4586401,30.4586401,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,6,0,0,0,0,0,0,0,0,0,0,0,0,28.33229366,28.33229366,401.550526,401.550526,626.3640442,626.3640442,778.2010679,778.2010679,768.7613056,768.7613056,802.3055517,802.3055517,675.2412626,675.2412626,761.0638695,761.0638695,655.1676751,655.1676751,547.1089082,547.1089082,328.4264309,328.4264309,19.07114716,19.07114716,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,7,0,0,0,0,0,0,0,0,0,0,0,0,37.96016429,37.96016429,421.8360868,421.8360868,697.2682321,697.2682321,774.2439136,774.2439136,815.1329061,815.1329061,812.2561452,812.2561452,800.5159413,800.5159413,818.3561761,818.3561761,824.221492,824.221492,664.1680976,664.1680976,435.9522016,435.9522016,39.21432365,39.21432365,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,8,0,0,0,0,0,0,0,0,0,0,0,0,45.95778251,45.95778251,427.6411308,427.6411308,699.5056073,699.5056073,801.0442004,801.0442004,815.1495558,815.1495558,852.7679171,852.7679171,829.7001006,829.7001006,837.4898144,837.4898144,792.9896224,792.9896224,700.8283996,700.8283996,443.9228704,443.9228704,42.1343878,42.1343878,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,9,0,0,0,0,0,0,0,0,0,0,0,0,54.27763827,54.27763827,426.132541,426.132541,689.4763267,689.4763267,720.4256931,720.4256931,845.7622277,845.7622277,851.4501026,851.4501026,795.8490844,795.8490844,737.9080071,737.9080071,648.1501874,648.1501874,553.9169907,553.9169907,363.6255156,363.6255156,45.75267921,45.75267921,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,10,0,0,0,0,0,0,0,0,0,0,0,0,65.8634666,65.8634666,458.4516922,458.4516922,676.537159,676.537159,777.8882408,777.8882408,836.078629,836.078629,828.5441467,828.5441467,806.7051415,806.7051415,826.3180099,826.3180099,771.7321338,771.7321338,673.1449301,673.1449301,437.5761554,437.5761554,62.5173668,62.5173668,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,11,0,0,0,0,0,0,0,0,0,0,0,0,63.58527377,63.58527377,433.4057681,433.4057681,690.7346983,690.7346983,798.7050752,798.7050752,820.7571956,820.7571956,830.4089158,830.4089158,805.3939677,805.3939677,826.7128471,826.7128471,786.6081874,786.6081874,697.1214464,697.1214464,456.2325182,456.2325182,66.6691694,66.6691694,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,12,0,0,0,0,0,0,0,0,0,0,0,0,76.46721384,76.46721384,337.7145471,337.7145471,535.7728128,535.7728128,519.0157563,519.0157563,708.4658249,708.4658249,683.6066331,683.6066331,681.4791707,681.4791707,707.4310587,707.4310587,543.2508754,543.2508754,388.0701762,388.0701762,325.179656,325.179656,58.89582277,58.89582277,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,13,0,0,0,0,0,0,0,0,0,0,0,0,106.2241813,106.2241813,507.686602,507.686602,774.1270668,774.1270668,820.3071908,820.3071908,850.3689792,850.3689792,843.0135605,843.0135605,802.5550983,802.5550983,826.0075251,826.0075251,796.3752637,796.3752637,733.1456141,733.1456141,464.1050384,464.1050384,73.46718951,73.46718951,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,14,0,0,0,0,0,0,0,0,0,0,0,0,119.3236547,119.3236547,516.1291,516.1291,748.8355987,748.8355987,819.1563294,819.1563294,846.2202951,846.2202951,853.233,853.233,842.9726811,842.9726811,842.934478,842.934478,799.2390824,799.2390824,712.7129878,712.7129878,470.0494779,470.0494779,86.89857931,86.89857931,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,15,0,0,0,0,0,0,0,0,0,0,0,0,133.9968871,133.9968871,505.7621773,505.7621773,755.7572873,755.7572873,818.108383,818.108383,846.2904753,846.2904753,852.3240802,852.3240802,807.8676653,807.8676653,696.8729772,696.8729772,595.0467986,595.0467986,566.5458551,566.5458551,345.8095221,345.8095221,38.76713078,38.76713078,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,16,0,0,0,0,0,0,0,0,0,0,0,0,110.1546263,110.1546263,427.6736719,427.6736719,573.0619047,573.0619047,699.911237,699.911237,785.4990898,785.4990898,807.8666792,807.8666792,783.8306412,783.8306412,825.2308582,825.2308582,785.7372971,785.7372971,665.758166,665.758166,454.7165901,454.7165901,95.01334081,95.01334081,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,17,0,0,0,0,0,0,0,0,0,0,0,0,167.8750946,167.8750946,540.7760552,540.7760552,746.3874232,746.3874232,815.241066,815.241066,842.1898903,842.1898903,834.7986131,834.7986131,784.148801,784.148801,825.4272112,825.4272112,781.7924049,781.7924049,738.6009497,738.6009497,493.2770599,493.2770599,109.6018454,109.6018454,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,18,0,0,0,0,0,0,0,0,0,0,0,0,179.5585868,179.5585868,541.6256963,541.6256963,746.1862612,746.1862612,813.9218097,813.9218097,828.1317826,828.1317826,839.1533148,839.1533148,827.2726625,827.2726625,820.9944287,820.9944287,795.5866979,795.5866979,708.5593536,708.5593536,489.9296572,489.9296572,120.2395808,120.2395808,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,19,0,0,0,0,0,0,0,0,0,0,0,0,72.67317519,72.67317519,244.5143887,244.5143887,486.2605078,486.2605078,704.2845669,704.2845669,662.1045031,662.1045031,685.8981147,685.8981147,714.3096084,714.3096084,668.2917761,668.2917761,561.0426556,561.0426556,562.6497728,562.6497728,383.6500609,383.6500609,104.524151,104.524151,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,20,0,0,0,0,0,0,0,0,0,0,0,0,216.3476484,216.3476484,544.7011613,544.7011613,752.2759745,752.2759745,734.3809108,734.3809108,822.4994342,822.4994342,835.9086935,835.9086935,827.4526078,827.4526078,803.3303435,803.3303435,794.9334491,794.9334491,711.097928,711.097928,424.1422429,424.1422429,107.8640828,107.8640828,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,21,0,0,0,0,0,0,0,0,0,0,0,0,113.9437617,113.9437617,440.7664854,440.7664854,752.5028164,752.5028164,814.4469006,814.4469006,847.4913875,847.4913875,852.0739309,852.0739309,799.3830706,799.3830706,740.4641148,740.4641148,660.5106908,660.5106908,637.6872031,637.6872031,436.3406818,436.3406818,131.8260088,131.8260088,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,22,0,0,0,0,0,0,0,0,0,0,0,0,167.3937889,167.3937889,523.3133112,523.3133112,744.8945518,744.8945518,777.8741811,777.8741811,803.6385045,803.6385045,757.3676133,757.3676133,720.9089129,720.9089129,660.2842636,660.2842636,632.5963589,632.5963589,669.2673134,669.2673134,668.4434489,668.4434489,102.7760141,102.7760141,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,23,0,0,0,0,0,0,0,0,0,0,0,0,192.1426566,192.1426566,461.1883077,461.1883077,619.1779412,619.1779412,706.8157052,706.8157052,778.895969,778.895969,779.5029287,779.5029287,714.0797308,714.0797308,724.1096909,724.1096909,692.4181927,692.4181927,617.9129214,617.9129214,437.0132162,437.0132162,138.6578523,138.6578523,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,24,0,0,0,0,0,0,0,0,0,0,0,0,233.931497,233.931497,533.2324981,533.2324981,748.7238237,748.7238237,814.4490009,814.4490009,830.2280474,830.2280474,809.7399602,809.7399602,828.3176745,828.3176745,824.642621,824.642621,785.722955,785.722955,708.4739692,708.4739692,481.1687143,481.1687143,156.9517695,156.9517695,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,25,0,0,0,0,0,0,0,0,0,0,0,0,163.0709376,163.0709376,497.3234381,497.3234381,729.0605387,729.0605387,733.0203507,733.0203507,783.2405808,783.2405808,797.8064125,797.8064125,794.999377,794.999377,670.652499,670.652499,577.0540176,577.0540176,513.4700947,513.4700947,353.7352539,353.7352539,92.18920679,92.18920679,0,0,0,0,0,0,0,0,0,0,0,0
